,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost
792,3b777b775721dfa8d36de2a320a03e53,2.0,2017-02-28T00:00:00,2017-03-01,0.0,206.4
1188,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-02T00:00:00,2017-03-03,119.4,189.2
251257,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-07T00:00:00,2017-03-07,119.4,202.1
251329,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-07T00:00:00,2017-03-07,119.4,197.8
251516,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-08T00:00:00,2017-03-08,124.67,215.0
251563,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-08T00:00:00,2017-03-08,124.67,215.0
204567,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-21T00:00:00,2017-03-21,124.67,202.1
204892,3b777b775721dfa8d36de2a320a03e53,4.0,2017-03-22T00:00:00,2017-03-23,124.67,197.8
205229,3b777b775721dfa8d36de2a320a03e53,2.0,2017-03-27T00:00:00,2017-03-27,124.67,215.0
205235,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-27T00:00:00,2017-03-27,124.67,189.2
205274,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-27T00:00:00,2017-03-27,124.67,197.8
205571,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-28T00:00:00,2017-03-28,124.67,206.4
59952,3b777b775721dfa8d36de2a320a03e53,1.0,2017-03-30T00:00:00,2017-03-31,124.67,202.1
60029,3b777b775721dfa8d36de2a320a03e53,2.0,2017-03-31T00:00:00,2017-03-31,124.67,206.4
60462,3b777b775721dfa8d36de2a320a03e53,1.0,2017-04-04T00:00:00,2017-04-04,124.47,215.0
60489,3b777b775721dfa8d36de2a320a03e53,3.0,2017-04-04T00:00:00,2017-04-04,124.47,197.8
60712,3b777b775721dfa8d36de2a320a03e53,4.0,2017-04-05T00:00:00,2017-04-05,124.46,202.1
60697,3b777b775721dfa8d36de2a320a03e53,1.0,2017-04-05T00:00:00,2017-04-05,124.46,206.4
8051,3b777b775721dfa8d36de2a320a03e53,2.0,2017-04-11T00:00:00,2017-04-11,124.44,202.1
7975,3b777b775721dfa8d36de2a320a03e53,1.0,2017-04-11T00:00:00,2017-04-11,124.44,215.0
8039,3b777b775721dfa8d36de2a320a03e53,1.0,2017-04-11T00:00:00,2017-04-11,124.44,197.8
9027,3b777b775721dfa8d36de2a320a03e53,1.0,2017-04-24T00:00:00,2017-04-24,124.43,206.4
8966,3b777b775721dfa8d36de2a320a03e53,1.0,2017-04-24T00:00:00,2017-04-24,124.43,202.1
9103,3b777b775721dfa8d36de2a320a03e53,1.0,2017-04-25T00:00:00,2017-04-25,12.91,21.51
9070,3b777b775721dfa8d36de2a320a03e53,1.0,2017-04-24T00:00:00,2017-04-25,124.43,197.8
106573,3b777b775721dfa8d36de2a320a03e53,2.0,2017-04-27T00:00:00,2017-04-27,124.41,215.0
106723,3b777b775721dfa8d36de2a320a03e53,1.0,2017-04-28T00:00:00,2017-04-28,124.4,197.8
106815,3b777b775721dfa8d36de2a320a03e53,2.0,2017-05-02T00:00:00,2017-05-02,124.4,215.0
106687,3b777b775721dfa8d36de2a320a03e53,4.0,2017-04-28T00:00:00,2017-05-02,124.4,197.8
107205,3b777b775721dfa8d36de2a320a03e53,2.0,2017-05-03T00:00:00,2017-05-03,124.37,197.8
107112,3b777b775721dfa8d36de2a320a03e53,2.0,2017-05-03T00:00:00,2017-05-03,124.37,215.0
107312,3b777b775721dfa8d36de2a320a03e53,1.0,2017-05-04T00:00:00,2017-05-04,124.34,215.0
107841,3b777b775721dfa8d36de2a320a03e53,3.0,2017-05-09T00:00:00,2017-05-09,124.34,206.4
91777,3b777b775721dfa8d36de2a320a03e53,2.0,2017-05-12T00:00:00,2017-05-12,124.34,206.4
91851,3b777b775721dfa8d36de2a320a03e53,1.0,2017-05-15T00:00:00,2017-05-15,124.32,215.0
92240,3b777b775721dfa8d36de2a320a03e53,2.0,2017-05-16T00:00:00,2017-05-16,124.32,197.8
92312,3b777b775721dfa8d36de2a320a03e53,3.0,2017-05-16T00:00:00,2017-05-17,124.32,215.0
92445,3b777b775721dfa8d36de2a320a03e53,3.0,2017-05-17T00:00:00,2017-05-18,124.32,206.4
92528,3b777b775721dfa8d36de2a320a03e53,1.0,2017-05-18T00:00:00,2017-05-18,124.32,202.1
166997,3b777b775721dfa8d36de2a320a03e53,1.0,2017-05-22T00:00:00,2017-05-22,124.32,197.8
166916,3b777b775721dfa8d36de2a320a03e53,1.0,2017-05-22T00:00:00,2017-05-22,124.32,215.0
167841,3b777b775721dfa8d36de2a320a03e53,1.0,2017-05-29T00:00:00,2017-05-30,124.32,215.0
168037,3b777b775721dfa8d36de2a320a03e53,2.0,2017-05-31T00:00:00,2017-05-31,124.32,197.8
153195,3b777b775721dfa8d36de2a320a03e53,1.0,2017-06-07T00:00:00,2017-06-07,124.32,202.1
153414,3b777b775721dfa8d36de2a320a03e53,1.0,2017-06-08T00:00:00,2017-06-08,124.32,197.8
153616,3b777b775721dfa8d36de2a320a03e53,1.0,2017-06-09T00:00:00,2017-06-12,124.31,206.4
153838,3b777b775721dfa8d36de2a320a03e53,1.0,2017-06-13T00:00:00,2017-06-13,124.32,215.0
117356,3b777b775721dfa8d36de2a320a03e53,1.0,2017-06-20T00:00:00,2017-06-20,122.56,215.0
117348,3b777b775721dfa8d36de2a320a03e53,1.0,2017-06-20T00:00:00,2017-06-20,122.56,197.8
117473,3b777b775721dfa8d36de2a320a03e53,1.0,2017-06-22T00:00:00,2017-06-22,122.51,197.8
117670,3b777b775721dfa8d36de2a320a03e53,2.0,2017-06-26T00:00:00,2017-06-26,122.46,215.0
117589,3b777b775721dfa8d36de2a320a03e53,1.0,2017-06-26T00:00:00,2017-06-26,122.49,202.1
117750,3b777b775721dfa8d36de2a320a03e53,2.0,2017-06-27T00:00:00,2017-06-27,122.46,202.1
117929,3b777b775721dfa8d36de2a320a03e53,1.0,2017-06-28T00:00:00,2017-06-28,127.13,215.0
118162,3b777b775721dfa8d36de2a320a03e53,1.0,2017-07-03T00:00:00,2017-07-03,127.18,206.4
118223,3b777b775721dfa8d36de2a320a03e53,1.0,2017-07-03T00:00:00,2017-07-03,127.18,193.5
118355,3b777b775721dfa8d36de2a320a03e53,2.0,2017-07-04T00:00:00,2017-07-04,127.22,202.1
118365,3b777b775721dfa8d36de2a320a03e53,2.0,2017-07-04T00:00:00,2017-07-05,127.22,202.1
82352,3b777b775721dfa8d36de2a320a03e53,1.0,2017-07-10T00:00:00,2017-07-10,127.47,197.8
82428,3b777b775721dfa8d36de2a320a03e53,5.0,2017-07-11T00:00:00,2017-07-11,127.53,197.8
82601,3b777b775721dfa8d36de2a320a03e53,1.0,2017-07-12T00:00:00,2017-07-12,127.84,206.4
82681,3b777b775721dfa8d36de2a320a03e53,5.0,2017-07-13T00:00:00,2017-07-13,127.91,197.8
82930,3b777b775721dfa8d36de2a320a03e53,2.0,2017-07-14T00:00:00,2017-07-14,128.13,197.8
82911,3b777b775721dfa8d36de2a320a03e53,2.0,2017-07-14T00:00:00,2017-07-14,128.13,197.8
82754,3b777b775721dfa8d36de2a320a03e53,2.0,2017-07-13T00:00:00,2017-07-14,128.13,202.1
83211,3b777b775721dfa8d36de2a320a03e53,1.0,2017-07-19T00:00:00,2017-07-19,128.13,202.1
83449,3b777b775721dfa8d36de2a320a03e53,3.0,2017-07-24T00:00:00,2017-07-24,128.13,206.4
171512,3b777b775721dfa8d36de2a320a03e53,1.0,2017-07-26T00:00:00,2017-07-26,128.13,215.0
171422,3b777b775721dfa8d36de2a320a03e53,2.0,2017-07-25T00:00:00,2017-07-26,128.13,206.4
171655,3b777b775721dfa8d36de2a320a03e53,1.0,2017-07-28T00:00:00,2017-07-28,128.13,215.0
171683,3b777b775721dfa8d36de2a320a03e53,2.0,2017-07-28T00:00:00,2017-07-31,128.13,215.0
171842,3b777b775721dfa8d36de2a320a03e53,2.0,2017-08-01T00:00:00,2017-08-01,128.13,197.8
171814,3b777b775721dfa8d36de2a320a03e53,1.0,2017-08-01T00:00:00,2017-08-01,128.13,215.0
172241,3b777b775721dfa8d36de2a320a03e53,1.0,2017-08-07T00:00:00,2017-08-07,128.13,202.1
172477,3b777b775721dfa8d36de2a320a03e53,1.0,2017-08-09T00:00:00,2017-08-09,128.13,215.0
149946,3b777b775721dfa8d36de2a320a03e53,3.0,2017-08-15T00:00:00,2017-08-15,128.13,197.8
150286,3b777b775721dfa8d36de2a320a03e53,2.0,2017-08-17T00:00:00,2017-08-17,128.13,202.1
150242,3b777b775721dfa8d36de2a320a03e53,2.0,2017-08-17T00:00:00,2017-08-17,128.13,189.2
150515,3b777b775721dfa8d36de2a320a03e53,1.0,2017-08-21T00:00:00,2017-08-21,128.13,215.0
150895,3b777b775721dfa8d36de2a320a03e53,1.0,2017-08-22T00:00:00,2017-08-22,128.13,197.8
151068,3b777b775721dfa8d36de2a320a03e53,2.0,2017-08-23T00:00:00,2017-08-23,128.13,215.0
151029,3b777b775721dfa8d36de2a320a03e53,2.0,2017-08-23T00:00:00,2017-08-23,128.13,202.1
151333,3b777b775721dfa8d36de2a320a03e53,1.0,2017-08-28T00:00:00,2017-08-28,128.13,215.0
104117,3b777b775721dfa8d36de2a320a03e53,1.0,2017-08-29T00:00:00,2017-08-29,128.13,215.0
104314,3b777b775721dfa8d36de2a320a03e53,1.0,2017-08-30T00:00:00,2017-08-30,128.13,215.0
104608,3b777b775721dfa8d36de2a320a03e53,2.0,2017-09-04T00:00:00,2017-09-04,128.13,197.8
104771,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-04T00:00:00,2017-09-04,128.13,197.8
104834,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-04T00:00:00,2017-09-04,128.13,215.0
105004,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-05T00:00:00,2017-09-05,128.13,202.1
94100,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-08T00:00:00,2017-09-08,128.14,206.4
94177,3b777b775721dfa8d36de2a320a03e53,2.0,2017-09-08T00:00:00,2017-09-08,128.13,215.0
94171,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-08T00:00:00,2017-09-11,128.13,206.4
94234,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-11T00:00:00,2017-09-11,128.13,215.0
94349,3b777b775721dfa8d36de2a320a03e53,5.0,2017-09-11T00:00:00,2017-09-12,119.48,197.8
94412,3b777b775721dfa8d36de2a320a03e53,2.0,2017-09-12T00:00:00,2017-09-12,119.04,197.8
94653,3b777b775721dfa8d36de2a320a03e53,2.0,2017-09-13T00:00:00,2017-09-13,123.78,206.4
94727,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-13T00:00:00,2017-09-13,123.78,189.2
94851,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-14T00:00:00,2017-09-15,123.78,215.0
95071,3b777b775721dfa8d36de2a320a03e53,2.0,2017-09-18T00:00:00,2017-09-18,123.78,197.8
95283,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-19T00:00:00,2017-09-19,123.78,197.8
95483,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-20T00:00:00,2017-09-20,123.78,215.0
95666,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-22T00:00:00,2017-09-22,123.78,215.0
56922,3b777b775721dfa8d36de2a320a03e53,2.0,2017-09-24T00:00:00,2017-09-25,123.78,215.0
57032,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-25T00:00:00,2017-09-25,123.78,215.0
57272,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-26T00:00:00,2017-09-26,123.78,197.8
57357,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-26T00:00:00,2017-09-27,123.78,202.1
57771,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-29T00:00:00,2017-09-29,123.78,215.0
57786,3b777b775721dfa8d36de2a320a03e53,2.0,2017-09-29T00:00:00,2017-09-29,123.78,206.4
241123,3b777b775721dfa8d36de2a320a03e53,1.0,2017-09-29T00:00:00,2017-09-29,123.78,182.75
58159,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-03T00:00:00,2017-10-03,123.78,215.0
58208,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-04T00:00:00,2017-10-04,123.78,202.1
58270,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-04T00:00:00,2017-10-05,123.78,182.75
11261,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-11T00:00:00,2017-10-11,120.96,202.1
11411,3b777b775721dfa8d36de2a320a03e53,2.0,2017-10-13T00:00:00,2017-10-13,124.6,197.8
11495,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-16T00:00:00,2017-10-16,124.62,215.0
11815,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-17T00:00:00,2017-10-17,124.63,202.1
11917,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-17T00:00:00,2017-10-17,124.63,189.2
12009,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-17T00:00:00,2017-10-17,124.63,215.0
11704,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-16T00:00:00,2017-10-17,124.63,215.0
254255,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-20T00:00:00,2017-10-20,124.68,206.4
254427,3b777b775721dfa8d36de2a320a03e53,2.0,2017-10-23T00:00:00,2017-10-23,124.69,215.0
254502,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-23T00:00:00,2017-10-23,124.69,206.4
254770,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-24T00:00:00,2017-10-24,124.74,197.8
255273,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-26T00:00:00,2017-10-26,124.75,215.0
200224,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-30T00:00:00,2017-10-30,124.77,215.0
200190,3b777b775721dfa8d36de2a320a03e53,2.0,2017-10-30T00:00:00,2017-10-30,124.77,197.8
200662,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-01T00:00:00,2017-11-01,124.81,202.1
200919,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-02T00:00:00,2017-11-02,124.83,189.2
200987,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-03T00:00:00,2017-11-03,124.85,197.8
201211,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-06T00:00:00,2017-11-06,124.87,215.0
36054,3b777b775721dfa8d36de2a320a03e53,3.0,2017-11-07T00:00:00,2017-11-10,124.89,206.4
36875,3b777b775721dfa8d36de2a320a03e53,2.0,2017-11-13T00:00:00,2017-11-14,124.95,197.8
33128,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-16T00:00:00,2017-11-16,124.31,215.0
33483,3b777b775721dfa8d36de2a320a03e53,2.0,2017-11-20T00:00:00,2017-11-20,127.89,215.0
33643,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-20T00:00:00,2017-11-20,127.89,215.0
33670,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-20T00:00:00,2017-11-20,127.89,215.0
34043,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-21T00:00:00,2017-11-21,128.05,215.0
34241,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-22T00:00:00,2017-11-22,128.08,215.0
34595,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-23T00:00:00,2017-11-23,128.11,206.4
34418,3b777b775721dfa8d36de2a320a03e53,2.0,2017-11-22T00:00:00,2017-11-23,128.08,197.8
30676,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-27T00:00:00,2017-11-27,128.21,202.1
31024,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-28T00:00:00,2017-11-29,128.24,202.1
37560,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-01T00:00:00,2017-12-01,128.28,206.4
37787,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-04T00:00:00,2017-12-04,128.35,215.0
37761,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-04T00:00:00,2017-12-04,128.35,215.0
37699,3b777b775721dfa8d36de2a320a03e53,3.0,2017-12-04T00:00:00,2017-12-04,128.35,215.0
38615,3b777b775721dfa8d36de2a320a03e53,3.0,2017-12-07T00:00:00,2017-12-08,128.59,202.1
38782,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-08T00:00:00,2017-12-11,128.72,202.1
214632,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-11T00:00:00,2017-12-11,128.72,215.0
214895,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-12T00:00:00,2017-12-12,128.91,197.8
214787,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-12T00:00:00,2017-12-12,128.81,202.1
215057,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-13T00:00:00,2017-12-13,128.91,197.8
215232,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-14T00:00:00,2017-12-14,129.13,202.1
215509,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-18T00:00:00,2017-12-18,129.19,197.8
215437,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-15T00:00:00,2017-12-18,129.19,206.4
241485,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-20T00:00:00,2017-12-20,129.31,215.0
241970,3b777b775721dfa8d36de2a320a03e53,3.0,2017-12-27T00:00:00,2017-12-28,129.37,197.8
241991,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-28T00:00:00,2017-12-28,129.37,215.0
242034,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-28T00:00:00,2017-12-28,129.37,197.8
242128,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-02T00:00:00,2018-01-02,129.8,215.0
242187,3b777b775721dfa8d36de2a320a03e53,3.0,2018-01-02T00:00:00,2018-01-03,129.8,197.8
242234,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-03T00:00:00,2018-01-03,129.88,202.1
132561,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-11T00:00:00,2018-01-11,130.22,215.0
132482,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-11T00:00:00,2018-01-11,130.22,189.2
132819,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-12T00:00:00,2018-01-12,130.63,240.0
132696,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-12T00:00:00,2018-01-12,130.52,230.4
132888,3b777b775721dfa8d36de2a320a03e53,3.0,2018-01-15T00:00:00,2018-01-15,130.63,220.8
132905,3b777b775721dfa8d36de2a320a03e53,3.0,2018-01-15T00:00:00,2018-01-15,130.63,240.0
132998,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-15T00:00:00,2018-01-16,130.94,230.4
133789,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-22T00:00:00,2018-01-22,130.94,225.6
133526,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-22T00:00:00,2018-01-22,130.94,240.0
133851,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-23T00:00:00,2018-01-23,130.94,240.0
133757,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-22T00:00:00,2018-01-23,130.94,240.0
190730,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-23T00:00:00,2018-01-23,129.83,240.0
133777,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-22T00:00:00,2018-01-23,130.94,220.8
190873,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-24T00:00:00,2018-01-24,129.73,220.8
190755,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-23T00:00:00,2018-01-24,129.83,240.0
191241,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-29T00:00:00,2018-01-29,129.67,220.8
191620,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-30T00:00:00,2018-01-30,129.64,240.0
192077,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-02T00:00:00,2018-02-02,132.76,225.6
80610,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-05T00:00:00,2018-02-05,132.78,220.8
80691,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-05T00:00:00,2018-02-05,132.78,240.0
80887,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-06T00:00:00,2018-02-06,132.86,220.8
81995,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-19T00:00:00,2018-02-19,132.91,240.0
115598,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-20T00:00:00,2018-02-20,132.94,240.0
115505,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-19T00:00:00,2018-02-20,132.91,240.0
115845,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-21T00:00:00,2018-02-21,133.03,240.0
115826,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-21T00:00:00,2018-02-21,133.03,225.6
116032,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-22T00:00:00,2018-02-22,133.16,230.4
115978,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-22T00:00:00,2018-02-22,133.16,230.4
115966,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-22T00:00:00,2018-02-22,133.16,240.0
116319,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-26T00:00:00,2018-02-26,133.28,230.4
116580,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-27T00:00:00,2018-02-27,133.32,230.4
116457,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-27T00:00:00,2018-02-27,133.32,240.0
116430,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-27T00:00:00,2018-02-27,13.28,24.003
116726,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-28T00:00:00,2018-02-28,133.49,240.0
116676,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-28T00:00:00,2018-02-28,133.49,220.8
116630,3b777b775721dfa8d36de2a320a03e53,3.0,2018-02-27T00:00:00,2018-02-28,133.32,240.0
116737,3b777b775721dfa8d36de2a320a03e53,4.0,2018-02-28T00:00:00,2018-02-28,133.49,220.8
116635,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-27T00:00:00,2018-02-28,133.81,240.0
154751,3b777b775721dfa8d36de2a320a03e53,3.0,2018-03-06T00:00:00,2018-03-06,133.81,220.8
154774,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-06T00:00:00,2018-03-06,133.81,230.4
154804,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-06T00:00:00,2018-03-07,133.81,192.0
115650,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-20T00:00:00,2018-03-07,132.94,240.0
154980,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-07T00:00:00,2018-03-07,133.81,240.0
155479,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-12T00:00:00,2018-03-12,133.81,225.6
155662,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-12T00:00:00,2018-03-13,133.81,230.4
168365,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-14T00:00:00,2018-03-14,133.81,240.0
168910,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-19T00:00:00,2018-03-19,133.81,204.0
168949,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-19T00:00:00,2018-03-19,133.81,211.2
168985,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-19T00:00:00,2018-03-19,133.81,220.8
168883,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-19T00:00:00,2018-03-19,133.81,230.4
169499,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-22T00:00:00,2018-03-22,133.81,225.6
169818,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-26T00:00:00,2018-03-26,133.81,230.4
169791,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-26T00:00:00,2018-03-26,133.81,240.0
83723,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-27T00:00:00,2018-03-27,133.81,225.6
83906,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-28T00:00:00,2018-03-28,133.81,225.6
83966,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-29T00:00:00,2018-03-29,133.81,240.0
84312,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-04T00:00:00,2018-04-04,133.81,240.0
84564,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-06T00:00:00,2018-04-06,133.82,220.8
114832,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-19T00:00:00,2018-04-19,133.82,230.4
115035,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-23T00:00:00,2018-04-23,133.82,220.8
114920,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-23T00:00:00,2018-04-23,133.82,225.6
115159,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-24T00:00:00,2018-04-24,133.81,230.4
115225,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-24T00:00:00,2018-04-24,135.82,225.6
115235,3b777b775721dfa8d36de2a320a03e53,3.0,2018-04-24T00:00:00,2018-04-24,135.82,240.0
115148,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-24T00:00:00,2018-04-24,133.81,240.0
129489,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-26T00:00:00,2018-04-26,136.16,240.0
129554,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-26T00:00:00,2018-04-26,136.16,225.6
129620,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-27T00:00:00,2018-04-27,136.21,211.2
129649,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-27T00:00:00,2018-04-27,136.21,240.0
129819,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-30T00:00:00,2018-04-30,140.05,240.0
130097,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-03T00:00:00,2018-05-03,140.05,230.4
130291,3b777b775721dfa8d36de2a320a03e53,3.0,2018-05-07T00:00:00,2018-05-07,140.05,240.0
130337,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-07T00:00:00,2018-05-07,140.05,225.6
130545,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-08T00:00:00,2018-05-08,140.05,230.4
130624,3b777b775721dfa8d36de2a320a03e53,4.0,2018-05-08T00:00:00,2018-05-08,140.05,220.8
193712,3b777b775721dfa8d36de2a320a03e53,4.0,2018-05-11T00:00:00,2018-05-11,140.05,236.44
194054,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-15T00:00:00,2018-05-15,140.05,241.58
194210,3b777b775721dfa8d36de2a320a03e53,2.0,2018-05-16T00:00:00,2018-05-16,140.05,236.44
194938,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-22T00:00:00,2018-05-22,140.05,257.0
194772,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-22T00:00:00,2018-05-22,140.05,246.72
195079,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-23T00:00:00,2018-05-23,136.43,246.72
195014,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-23T00:00:00,2018-05-23,140.05,236.44
213309,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-24T00:00:00,2018-05-24,140.05,257.0
213458,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-28T00:00:00,2018-05-28,140.05,257.0
213533,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-28T00:00:00,2018-05-28,140.05,257.0
213578,3b777b775721dfa8d36de2a320a03e53,2.0,2018-05-28T00:00:00,2018-05-28,140.05,241.58
213583,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-28T00:00:00,2018-05-28,140.05,257.0
