,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost,week_number
225933,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-02-02T00:00:00,2017-02-02,117.24,226.54,5
225917,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-02-02T00:00:00,2017-02-02,117.24,226.54,5
226292,fdad3b5b2200b598dfde9517e5b426a8,6.0,2017-02-06T00:00:00,2017-02-06,117.24,226.54,6
67613,fdad3b5b2200b598dfde9517e5b426a8,5.0,2017-02-10T00:00:00,2017-02-10,117.24,221.72,6
68088,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-02-15T00:00:00,2017-02-15,117.24,231.36,7
68132,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-02-16T00:00:00,2017-02-16,117.24,241.0,7
68410,fdad3b5b2200b598dfde9517e5b426a8,8.0,2017-02-20T00:00:00,2017-02-20,117.24,221.72,8
68522,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-02-20T00:00:00,2017-02-20,117.24,231.36,8
149,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-02-22T00:00:00,2017-02-22,113.93,226.54,8
140,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-02-22T00:00:00,2017-02-22,117.24,226.54,8
365,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-02-23T00:00:00,2017-02-23,117.24,226.54,8
645,fdad3b5b2200b598dfde9517e5b426a8,13.0,2017-02-27T00:00:00,2017-02-27,117.24,241.0,9
916,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-03-01T00:00:00,2017-03-01,117.24,241.0,9
860,fdad3b5b2200b598dfde9517e5b426a8,6.0,2017-02-28T00:00:00,2017-03-01,117.24,221.72,9
886,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-02-28T00:00:00,2017-03-01,117.24,241.0,9
1479,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-03-06T00:00:00,2017-03-06,113.89,231.36,10
1389,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-03-06T00:00:00,2017-03-06,113.89,241.0,10
1639,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-03-07T00:00:00,2017-03-07,113.8,241.0,10
251258,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-03-07T00:00:00,2017-03-07,113.8,226.54,10
252685,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-03-20T00:00:00,2017-03-20,118.39,226.54,12
204565,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-03-21T00:00:00,2017-03-21,118.62,226.54,12
204895,fdad3b5b2200b598dfde9517e5b426a8,5.0,2017-03-22T00:00:00,2017-03-23,118.69,221.72,12
204929,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-03-23T00:00:00,2017-03-23,118.69,241.0,12
205345,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-03-27T00:00:00,2017-03-27,118.69,241.0,13
205529,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-03-28T00:00:00,2017-03-28,118.69,231.36,13
205739,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-03-29T00:00:00,2017-03-29,118.69,226.54,13
59986,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-03-31T00:00:00,2017-03-31,118.69,241.0,13
60710,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-04-05T00:00:00,2017-04-05,118.52,226.54,14
8056,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-04-11T00:00:00,2017-04-11,118.51,226.54,15
8036,fdad3b5b2200b598dfde9517e5b426a8,6.0,2017-04-11T00:00:00,2017-04-11,118.51,221.72,15
8077,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-04-11T00:00:00,2017-04-11,118.51,226.54,15
8836,fdad3b5b2200b598dfde9517e5b426a8,5.0,2017-04-21T00:00:00,2017-04-21,118.49,226.54,16
9021,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-04-24T00:00:00,2017-04-24,118.48,231.36,17
8963,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-04-24T00:00:00,2017-04-24,118.48,226.54,17
9107,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-04-25T00:00:00,2017-04-25,12.29,24.12,17
106421,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-04-25T00:00:00,2017-04-25,118.47,241.0,17
106676,fdad3b5b2200b598dfde9517e5b426a8,8.0,2017-04-28T00:00:00,2017-05-02,118.46,221.72,18
107209,fdad3b5b2200b598dfde9517e5b426a8,6.0,2017-05-03T00:00:00,2017-05-03,118.44,221.72,18
107060,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-05-02T00:00:00,2017-05-03,118.46,226.54,18
107531,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-05-07T00:00:00,2017-05-08,118.41,231.36,19
91521,fdad3b5b2200b598dfde9517e5b426a8,15.0,2017-05-10T00:00:00,2017-05-10,118.4,241.0,19
91566,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-05-11T00:00:00,2017-05-11,118.35,241.0,19
91692,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-05-11T00:00:00,2017-05-12,116.92,226.54,19
91836,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-05-12T00:00:00,2017-05-15,116.88,231.36,20
92091,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-05-15T00:00:00,2017-05-15,116.83,241.0,20
167181,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-05-23T00:00:00,2017-05-23,118.93,226.54,21
167570,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-05-29T00:00:00,2017-05-29,118.94,241.0,22
168044,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-05-31T00:00:00,2017-05-31,118.96,221.72,22
168187,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-06-01T00:00:00,2017-06-01,119.0,231.36,22
152909,fdad3b5b2200b598dfde9517e5b426a8,6.0,2017-06-02T00:00:00,2017-06-02,119.04,226.54,22
152949,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-06-02T00:00:00,2017-06-02,119.04,231.36,22
153200,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-06-07T00:00:00,2017-06-07,119.14,226.54,23
153898,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-06-13T00:00:00,2017-06-13,119.16,226.54,24
117307,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-06-20T00:00:00,2017-06-20,117.84,241.0,25
117316,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-06-20T00:00:00,2017-06-20,117.84,226.54,25
117345,fdad3b5b2200b598dfde9517e5b426a8,5.0,2017-06-20T00:00:00,2017-06-20,117.84,221.72,25
117587,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-06-26T00:00:00,2017-06-26,117.77,226.54,26
117751,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-06-27T00:00:00,2017-06-27,117.74,226.54,26
117930,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-06-28T00:00:00,2017-06-28,120.72,241.0,26
118243,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-07-03T00:00:00,2017-07-03,120.76,241.0,27
118354,fdad3b5b2200b598dfde9517e5b426a8,5.0,2017-07-04T00:00:00,2017-07-04,120.76,226.54,27
118371,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-07-04T00:00:00,2017-07-05,120.76,226.54,27
82356,fdad3b5b2200b598dfde9517e5b426a8,6.0,2017-07-10T00:00:00,2017-07-10,120.93,221.72,28
82597,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-07-12T00:00:00,2017-07-12,121.1,231.36,28
82643,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-07-13T00:00:00,2017-07-13,121.13,241.0,28
82668,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-07-13T00:00:00,2017-07-13,121.13,221.72,28
82731,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-07-13T00:00:00,2017-07-13,121.13,226.54,28
82827,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-07-14T00:00:00,2017-07-14,121.31,231.36,28
171419,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-07-25T00:00:00,2017-07-26,121.44,231.36,30
171634,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-07-27T00:00:00,2017-07-27,121.53,231.36,30
171731,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-07-31T00:00:00,2017-07-31,121.59,226.54,31
171835,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-08-01T00:00:00,2017-08-01,121.83,226.54,31
172236,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-08-07T00:00:00,2017-08-07,121.91,226.54,32
172660,fdad3b5b2200b598dfde9517e5b426a8,10.0,2017-08-11T00:00:00,2017-08-11,117.99,241.0,32
149850,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-08-14T00:00:00,2017-08-14,117.16,241.0,33
149949,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-08-15T00:00:00,2017-08-15,117.06,221.72,33
150035,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-08-15T00:00:00,2017-08-15,117.06,241.0,33
150278,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-08-17T00:00:00,2017-08-17,121.57,226.54,33
150764,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-08-22T00:00:00,2017-08-22,121.55,226.54,34
151280,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-08-25T00:00:00,2017-08-25,121.54,241.0,34
104596,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-09-04T00:00:00,2017-09-04,121.53,231.36,36
104770,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-09-04T00:00:00,2017-09-04,121.53,221.72,36
104709,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-09-04T00:00:00,2017-09-04,121.53,241.0,36
105000,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-09-05T00:00:00,2017-09-05,121.43,226.54,36
105590,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-09-08T00:00:00,2017-09-08,121.43,241.0,36
94167,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-09-08T00:00:00,2017-09-11,121.43,231.36,37
94479,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-09-12T00:00:00,2017-09-12,115.28,231.36,37
94343,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-09-11T00:00:00,2017-09-12,115.43,221.72,37
94498,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-09-12T00:00:00,2017-09-12,115.28,226.54,37
94749,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-09-13T00:00:00,2017-09-13,118.21,212.08,37
95074,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-09-18T00:00:00,2017-09-18,118.44,221.72,38
95484,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-09-20T00:00:00,2017-09-20,118.35,241.0,38
56905,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-09-22T00:00:00,2017-09-25,118.3,231.36,39
57048,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-09-25T00:00:00,2017-09-25,118.3,226.54,39
57158,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-09-26T00:00:00,2017-09-26,118.21,241.0,39
57270,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-09-26T00:00:00,2017-09-26,118.21,221.72,39
57353,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-09-26T00:00:00,2017-09-27,118.21,226.54,39
57837,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-10-02T00:00:00,2017-10-02,117.84,241.0,40
58221,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-10-04T00:00:00,2017-10-04,117.84,231.36,40
58200,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-10-04T00:00:00,2017-10-04,117.84,226.54,40
58268,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-10-04T00:00:00,2017-10-05,117.84,204.85,40
11264,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-10-11T00:00:00,2017-10-11,115.5,226.54,41
11407,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-10-13T00:00:00,2017-10-13,118.55,221.72,41
11661,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-10-16T00:00:00,2017-10-16,118.58,226.54,42
11511,fdad3b5b2200b598dfde9517e5b426a8,10.0,2017-10-16T00:00:00,2017-10-16,118.58,241.0,42
11953,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-10-17T00:00:00,2017-10-17,118.69,226.54,42
11816,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-10-17T00:00:00,2017-10-17,118.69,226.54,42
11855,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-10-17T00:00:00,2017-10-17,118.69,241.0,42
254139,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-10-19T00:00:00,2017-10-19,118.73,241.0,42
254112,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-10-19T00:00:00,2017-10-19,118.73,226.54,42
254251,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-10-20T00:00:00,2017-10-20,118.77,231.36,42
255253,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-10-26T00:00:00,2017-10-26,118.78,212.08,43
200150,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-10-30T00:00:00,2017-10-30,118.79,231.36,44
200259,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-10-31T00:00:00,2017-10-31,118.81,241.0,44
200612,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-10-31T00:00:00,2017-11-01,119.07,221.72,44
200592,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-10-31T00:00:00,2017-11-01,118.81,221.72,44
200981,fdad3b5b2200b598dfde9517e5b426a8,3.0,2017-11-02T00:00:00,2017-11-02,118.86,241.0,44
201083,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-11-03T00:00:00,2017-11-03,118.86,241.0,44
201212,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-11-06T00:00:00,2017-11-06,118.93,241.0,45
36528,fdad3b5b2200b598dfde9517e5b426a8,7.0,2017-11-10T00:00:00,2017-11-10,118.95,221.72,45
37108,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-11-14T00:00:00,2017-11-14,119.07,226.54,46
37406,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-11-15T00:00:00,2017-11-15,119.18,226.54,46
33126,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-11-16T00:00:00,2017-11-16,118.47,241.0,46
33058,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-11-16T00:00:00,2017-11-16,118.47,226.54,46
33669,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-11-20T00:00:00,2017-11-20,121.84,241.0,47
34279,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-11-22T00:00:00,2017-11-22,121.86,226.54,47
34415,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-11-22T00:00:00,2017-11-23,121.86,221.72,47
34627,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-11-23T00:00:00,2017-11-23,121.92,226.54,47
30673,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-11-27T00:00:00,2017-11-27,122.03,226.54,48
37937,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-12-04T00:00:00,2017-12-04,122.09,241.0,49
38217,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-12-06T00:00:00,2017-12-06,122.22,231.36,49
38395,fdad3b5b2200b598dfde9517e5b426a8,10.0,2017-12-06T00:00:00,2017-12-07,122.22,241.0,49
38620,fdad3b5b2200b598dfde9517e5b426a8,4.0,2017-12-07T00:00:00,2017-12-08,122.36,226.54,49
38810,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-12-08T00:00:00,2017-12-08,122.78,231.36,49
38779,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-12-08T00:00:00,2017-12-11,123.09,226.54,50
214883,fdad3b5b2200b598dfde9517e5b426a8,5.0,2017-12-12T00:00:00,2017-12-12,123.15,226.54,50
214902,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-12-12T00:00:00,2017-12-12,123.15,221.72,50
215042,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-12-13T00:00:00,2017-12-13,123.15,212.08,50
215228,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-12-14T00:00:00,2017-12-14,123.67,226.54,50
215505,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-12-18T00:00:00,2017-12-18,123.82,221.72,51
241966,fdad3b5b2200b598dfde9517e5b426a8,2.0,2017-12-27T00:00:00,2017-12-28,123.98,221.72,52
242007,fdad3b5b2200b598dfde9517e5b426a8,1.0,2017-12-28T00:00:00,2017-12-28,123.98,241.0,52
242231,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-01-03T00:00:00,2018-01-03,124.26,226.54,1
242891,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-01-09T00:00:00,2018-01-10,124.35,212.08,2
132738,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-01-12T00:00:00,2018-01-12,124.45,212.08,2
132877,fdad3b5b2200b598dfde9517e5b426a8,7.0,2018-01-15T00:00:00,2018-01-15,124.55,221.72,3
133146,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-01-16T00:00:00,2018-01-16,124.66,241.0,3
132993,fdad3b5b2200b598dfde9517e5b426a8,4.0,2018-01-15T00:00:00,2018-01-16,124.66,231.36,3
133265,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-01-17T00:00:00,2018-01-17,124.66,231.36,3
133427,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-01-18T00:00:00,2018-01-18,124.66,241.0,3
133843,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-01-23T00:00:00,2018-01-23,124.66,226.54,4
133779,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-01-22T00:00:00,2018-01-23,124.66,221.72,4
191360,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-01-29T00:00:00,2018-01-29,126.81,226.54,5
191268,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-01-29T00:00:00,2018-01-29,126.81,241.0,5
191612,fdad3b5b2200b598dfde9517e5b426a8,10.0,2018-01-30T00:00:00,2018-01-30,126.88,241.0,5
191614,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-01-30T00:00:00,2018-01-30,126.88,241.0,5
192079,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-02-02T00:00:00,2018-02-02,131.16,226.54,5
80604,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-02-05T00:00:00,2018-02-05,131.25,221.72,6
81398,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-02-12T00:00:00,2018-02-12,131.53,241.0,7
81490,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-02-13T00:00:00,2018-02-13,131.63,226.54,7
81761,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-02-15T00:00:00,2018-02-15,13.27,25.192,7
81871,fdad3b5b2200b598dfde9517e5b426a8,5.0,2018-02-16T00:00:00,2018-02-16,131.94,226.54,7
81816,fdad3b5b2200b598dfde9517e5b426a8,4.0,2018-02-15T00:00:00,2018-02-16,131.83,221.72,7
81982,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-02-19T00:00:00,2018-02-19,132.79,231.36,8
115688,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-02-20T00:00:00,2018-02-20,132.79,241.0,8
116554,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-02-27T00:00:00,2018-02-27,132.79,226.54,9
116679,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-02-28T00:00:00,2018-02-28,132.79,221.72,9
154584,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-03-06T00:00:00,2018-03-06,132.79,241.0,10
154741,fdad3b5b2200b598dfde9517e5b426a8,6.0,2018-03-06T00:00:00,2018-03-06,132.79,221.72,10
155237,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-03-09T00:00:00,2018-03-09,132.79,241.0,10
155480,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-03-12T00:00:00,2018-03-12,132.88,226.54,11
155689,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-03-12T00:00:00,2018-03-12,132.88,241.0,11
155658,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-03-12T00:00:00,2018-03-13,132.88,231.36,11
168540,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-03-14T00:00:00,2018-03-15,135.82,231.36,11
168981,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-03-19T00:00:00,2018-03-19,135.85,221.72,12
169496,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-03-22T00:00:00,2018-03-22,135.96,226.54,12
169522,fdad3b5b2200b598dfde9517e5b426a8,5.0,2018-03-22T00:00:00,2018-03-22,135.96,226.54,12
169628,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-03-23T00:00:00,2018-03-23,136.31,226.54,12
169641,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-03-23T00:00:00,2018-03-23,136.31,204.85,12
169820,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-03-26T00:00:00,2018-03-26,136.41,231.36,13
83637,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-03-26T00:00:00,2018-03-26,136.41,212.08,13
83724,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-03-27T00:00:00,2018-03-27,136.52,226.54,13
84561,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-04-06T00:00:00,2018-04-06,136.57,221.72,14
84638,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-04-09T00:00:00,2018-04-09,136.63,226.54,15
84614,fdad3b5b2200b598dfde9517e5b426a8,10.0,2018-04-09T00:00:00,2018-04-09,136.63,241.0,15
114050,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-04-12T00:00:00,2018-04-12,137.46,212.08,15
114279,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-04-16T00:00:00,2018-04-16,137.55,226.54,16
114387,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-04-16T00:00:00,2018-04-16,137.55,241.0,16
114779,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-04-19T00:00:00,2018-04-19,137.83,241.0,16
114929,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-04-23T00:00:00,2018-04-23,137.93,226.54,17
115032,fdad3b5b2200b598dfde9517e5b426a8,4.0,2018-04-23T00:00:00,2018-04-23,137.93,221.72,17
115183,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-04-24T00:00:00,2018-04-24,137.93,226.54,17
115232,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-04-24T00:00:00,2018-04-24,136.47,226.54,17
129573,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-04-26T00:00:00,2018-04-26,136.44,226.54,17
130094,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-05-03T00:00:00,2018-05-03,138.51,231.36,18
130723,fdad3b5b2200b598dfde9517e5b426a8,4.0,2018-05-09T00:00:00,2018-05-09,138.52,231.36,19
193705,fdad3b5b2200b598dfde9517e5b426a8,5.0,2018-05-11T00:00:00,2018-05-11,138.54,237.36,19
193948,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-05-14T00:00:00,2018-05-14,138.54,258.0,20
193819,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-05-14T00:00:00,2018-05-14,138.54,242.52,20
193696,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-05-11T00:00:00,2018-05-15,138.54,258.0,20
193985,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-05-14T00:00:00,2018-05-15,138.62,258.0,20
194209,fdad3b5b2200b598dfde9517e5b426a8,4.0,2018-05-16T00:00:00,2018-05-16,138.64,237.36,20
194363,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-05-17T00:00:00,2018-05-17,138.68,237.36,20
194486,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-05-18T00:00:00,2018-05-18,138.7,258.0,20
194767,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-05-22T00:00:00,2018-05-22,138.74,247.68,21
213307,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-05-24T00:00:00,2018-05-24,138.77,258.0,21
213532,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-05-28T00:00:00,2018-05-28,138.78,258.0,22
213617,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-05-29T00:00:00,2018-05-29,138.8,242.52,22
213622,fdad3b5b2200b598dfde9517e5b426a8,10.0,2018-05-29T00:00:00,2018-05-29,138.8,258.0,22
214140,fdad3b5b2200b598dfde9517e5b426a8,4.0,2018-06-04T00:00:00,2018-06-05,138.98,242.52,23
214441,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-06-07T00:00:00,2018-06-07,136.05,258.0,23
214370,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-06-07T00:00:00,2018-06-07,138.98,258.0,23
243205,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-06-12T00:00:00,2018-06-12,137.87,242.52,24
243317,fdad3b5b2200b598dfde9517e5b426a8,5.0,2018-06-13T00:00:00,2018-06-13,137.84,237.36,24
31726,fdad3b5b2200b598dfde9517e5b426a8,4.0,2018-06-26T00:00:00,2018-06-26,137.77,247.68,26
31987,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-06-29T00:00:00,2018-06-29,137.71,242.52,26
32179,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-07-02T00:00:00,2018-07-02,137.67,242.52,27
32214,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-07-02T00:00:00,2018-07-03,137.67,247.68,27
32389,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-07-04T00:00:00,2018-07-04,137.6,247.68,27
32497,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-07-06T00:00:00,2018-07-06,137.58,247.68,27
32718,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-07-11T00:00:00,2018-07-11,137.56,242.52,28
32842,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-07-12T00:00:00,2018-07-12,137.53,237.36,28
32823,fdad3b5b2200b598dfde9517e5b426a8,5.0,2018-07-12T00:00:00,2018-07-12,137.53,242.52,28
34716,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-07-17T00:00:00,2018-07-17,137.39,242.52,29
35001,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-07-23T00:00:00,2018-07-23,137.37,258.0,30
35415,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-07-31T00:00:00,2018-07-31,137.34,258.0,31
35835,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-08-08T00:00:00,2018-08-08,137.31,237.36,32
201606,fdad3b5b2200b598dfde9517e5b426a8,6.0,2018-08-09T00:00:00,2018-08-09,137.22,237.36,32
201891,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-08-13T00:00:00,2018-08-13,137.0,247.68,33
202141,fdad3b5b2200b598dfde9517e5b426a8,1.0,2018-08-15T00:00:00,2018-08-15,136.96,258.0,33
202284,fdad3b5b2200b598dfde9517e5b426a8,2.0,2018-08-16T00:00:00,2018-08-16,136.96,242.52,33
202770,fdad3b5b2200b598dfde9517e5b426a8,3.0,2018-08-22T00:00:00,2018-08-22,136.96,258.0,34
